iso_code,continent,date,population,people_vaccinated,people_fully_vaccinated,total_vaccinations,new_vaccination,total_boosters
OWID_AFR,Africa,2021-01-13,1426736614,2000.0,,2000,2000,0
OWID_AFR,Africa,2021-01-14,1426736614,2000.0,,2000,0,0
OWID_AFR,Africa,2021-01-15,1426736614,4000.0,,4000,2000,0
OWID_AFR,Africa,2021-01-16,1426736614,7000.0,,7000,3000,0
OWID_AFR,Africa,2021-01-17,1426736614,7000.0,,7000,0,0
OWID_AFR,Africa,2021-01-18,1426736614,7000.0,,7000,0,0
OWID_AFR,Africa,2021-01-19,1426736614,10976.0,,10976,3976,0
OWID_AFR,Africa,2021-01-20,1426736614,13163.0,,13163,2187,0
OWID_AFR,Africa,2021-01-21,1426736614,13163.0,,13163,0,0
OWID_AFR,Africa,2021-01-22,1426736614,16890.0,,16890,3727,0
OWID_AFR,Africa,2021-01-23,1426736614,18353.0,,18353,1463,0
OWID_AFR,Africa,2021-01-24,1426736614,18353.0,,18353,0,0
OWID_AFR,Africa,2021-01-25,1426736614,19889.0,,19889,1536,0
OWID_AFR,Africa,2021-01-26,1426736614,22712.0,,22712,2823,0
OWID_AFR,Africa,2021-01-27,1426736614,25587.0,,25587,2875,0
OWID_AFR,Africa,2021-01-28,1426736614,28779.0,,28779,3192,0
OWID_AFR,Africa,2021-01-29,1426736614,30861.0,,30861,2082,0
OWID_AFR,Africa,2021-01-30,1426736614,32206.0,,122206,91345,0
OWID_AFR,Africa,2021-01-31,1426736614,32206.0,,158206,36000,0
OWID_AFR,Africa,2021-02-01,1426736614,36631.0,,236712,78506,0
OWID_AFR,Africa,2021-02-02,1426736614,37836.0,,295127,58415,0
OWID_AFR,Africa,2021-02-03,1426736614,38746.0,5.0,347149,52022,0
OWID_AFR,Africa,2021-02-04,1426736614,38746.0,5.0,390474,43325,0
OWID_AFR,Africa,2021-02-05,1426736614,38746.0,5.0,446986,56512,0
OWID_AFR,Africa,2021-02-06,1426736614,39248.0,1586.0,504800,57814,0
OWID_AFR,Africa,2021-02-07,1426736614,39248.0,1586.0,504800,0,0
OWID_AFR,Africa,2021-02-08,1426736614,39373.0,3980.0,593502,88702,0
OWID_AFR,Africa,2021-02-09,1426736614,39382.0,6700.0,661263,67761,0
OWID_AFR,Africa,2021-02-10,1426736614,39385.0,10335.0,795836,134573,0
OWID_AFR,Africa,2021-02-11,1426736614,39611.0,13867.0,908796,112960,0
OWID_AFR,Africa,2021-02-12,1426736614,39611.0,13867.0,1165581,256785,0
OWID_AFR,Africa,2021-02-13,1426736614,43458.0,14181.0,1446178,280597,0
OWID_AFR,Africa,2021-02-14,1426736614,43458.0,14181.0,1446178,0,0
OWID_AFR,Africa,2021-02-15,1426736614,43467.0,16441.0,1766999,320821,0
OWID_AFR,Africa,2021-02-16,1426736614,43474.0,18176.0,1965819,198820,0
OWID_AFR,Africa,2021-02-17,1426736614,47134.0,19512.0,2147659,181840,0
OWID_AFR,Africa,2021-02-18,1426736614,50215.0,22925.0,2304003,156344,0
OWID_AFR,Africa,2021-02-19,1426736614,2487572.0,32990.0,2514038,210035,0
OWID_AFR,Africa,2021-02-20,1426736614,2581895.0,45489.0,2616970,102932,0
OWID_AFR,Africa,2021-02-21,1426736614,2588660.0,50463.0,2623735,6765,0
OWID_AFR,Africa,2021-02-22,1426736614,2700632.0,68325.0,2745898,122163,0
OWID_AFR,Africa,2021-02-23,1426736614,2799750.0,86927.0,2854362,108464,0
OWID_AFR,Africa,2021-02-24,1426736614,3091099.0,102499.0,3151789,297427,0
OWID_AFR,Africa,2021-02-25,1426736614,3367981.0,119792.0,3435126,283337,0
OWID_AFR,Africa,2021-02-26,1426736614,3557825.0,183604.0,3677781,242655,0
OWID_AFR,Africa,2021-02-27,1426736614,3681069.0,252758.0,3866524,188743,0
OWID_AFR,Africa,2021-02-28,1426736614,3688796.0,255982.0,3874251,7727,0
OWID_AFR,Africa,2021-03-01,1426736614,3834895.0,330257.0,4092105,217854,0
OWID_AFR,Africa,2021-03-02,1426736614,3934943.0,394124.0,4253030,160925,0
OWID_AFR,Africa,2021-03-03,1426736614,4039134.0,468861.0,4424425,171395,0
OWID_AFR,Africa,2021-03-04,1426736614,4132764.0,529681.0,4570416,145991,0
OWID_AFR,Africa,2021-03-05,1426736614,4283815.0,624742.0,4808377,237961,0
OWID_AFR,Africa,2021-03-06,1426736614,4409872.0,705135.0,5013434,205057,0
OWID_AFR,Africa,2021-03-07,1426736614,4450882.0,705135.0,5054444,41010,0
OWID_AFR,Africa,2021-03-08,1426736614,4724802.0,779759.0,5402720,348276,0
OWID_AFR,Africa,2021-03-09,1426736614,4799463.0,850734.0,5543143,140423,0
OWID_AFR,Africa,2021-03-10,1426736614,5002177.0,1010055.0,5883345,340202,0
OWID_AFR,Africa,2021-03-11,1426736614,5072638.0,1137129.0,6071753,188408,0
OWID_AFR,Africa,2021-03-12,1426736614,5129777.0,1397210.0,6381772,310019,0
OWID_AFR,Africa,2021-03-13,1426736614,5286646.0,1644318.0,6785420,403648,0
OWID_AFR,Africa,2021-03-14,1426736614,5303169.0,1644318.0,6801943,16523,0
OWID_AFR,Africa,2021-03-15,1426736614,5400064.0,1942667.0,7194978,393035,0
OWID_AFR,Africa,2021-03-16,1426736614,5441219.0,2146524.0,7430457,235479,0
OWID_AFR,Africa,2021-03-17,1426736614,5487833.0,2312736.0,7632156,201699,0
OWID_AFR,Africa,2021-03-18,1426736614,5675022.0,2321849.0,7819596,187440,0
OWID_AFR,Africa,2021-03-19,1426736614,5746851.0,2563824.0,8102429,282833,0
OWID_AFR,Africa,2021-03-20,1426736614,5768178.0,2634856.0,8194788,92359,0
OWID_AFR,Africa,2021-03-21,1426736614,5789726.0,2634856.0,8216336,21548,0
OWID_AFR,Africa,2021-03-22,1426736614,5818325.0,2728498.0,8338577,122241,0
OWID_AFR,Africa,2021-03-23,1426736614,5892540.0,2820695.0,8484800,146223,0
OWID_AFR,Africa,2021-03-24,1426736614,6573493.0,3089404.0,9420911,936111,0
OWID_AFR,Africa,2021-03-25,1426736614,6633967.0,3329642.0,9709302,288391,0
OWID_AFR,Africa,2021-03-26,1426736614,6739396.0,3503614.0,9977830,268528,0
OWID_AFR,Africa,2021-03-27,1426736614,6963287.0,3606163.0,10303667,325837,0
OWID_AFR,Africa,2021-03-28,1426736614,7219473.0,3608826.0,10562516,258849,0
OWID_AFR,Africa,2021-03-29,1426736614,7306239.0,3743035.0,10775431,212915,0
OWID_AFR,Africa,2021-03-30,1426736614,7387591.0,3870510.0,10972216,196785,0
OWID_AFR,Africa,2021-03-31,1426736614,7745077.0,3995049.0,11476248,504032,0
OWID_AFR,Africa,2021-04-01,1426736614,7901390.0,4097537.0,11729825,253577,0
OWID_AFR,Africa,2021-04-02,1426736614,7978373.0,4174318.0,11883589,153764,0
OWID_AFR,Africa,2021-04-03,1426736614,8061917.0,4226013.0,12018828,135239,0
OWID_AFR,Africa,2021-04-04,1426736614,8132039.0,4226289.0,12082780,63952,0
OWID_AFR,Africa,2021-04-05,1426736614,8227187.0,4285890.0,12236282,153502,0
OWID_AFR,Africa,2021-04-06,1426736614,8521870.0,4333474.0,12575036,338754,0
OWID_AFR,Africa,2021-04-07,1426736614,8839889.0,4399278.0,12960258,385222,0
OWID_AFR,Africa,2021-04-08,1426736614,9528531.0,4443032.0,13685750,725492,0
OWID_AFR,Africa,2021-04-09,1426736614,9655739.0,4477593.0,13840825,155075,0
OWID_AFR,Africa,2021-04-10,1426736614,9777098.0,4516916.0,14000751,159926,0
OWID_AFR,Africa,2021-04-11,1426736614,9912181.0,4531219.0,14150137,149386,0
OWID_AFR,Africa,2021-04-12,1426736614,10023098.0,4533119.0,14259556,109419,0
OWID_AFR,Africa,2021-04-13,1426736614,10125649.0,4546621.0,14372773,113217,0
OWID_AFR,Africa,2021-04-14,1426736614,10461361.0,4558759.0,14720408,347635,0
OWID_AFR,Africa,2021-04-15,1426736614,10566041.0,4589663.0,14863081,142673,0
OWID_AFR,Africa,2021-04-16,1426736614,10763273.0,4600852.0,15071502,208421,0
OWID_AFR,Africa,2021-04-17,1426736614,11054635.0,4607983.0,15369995,298493,0
OWID_AFR,Africa,2021-04-18,1426736614,11602017.0,4630823.0,15940217,570222,0
OWID_AFR,Africa,2021-04-19,1426736614,11797570.0,4648624.0,16153571,213354,0
OWID_AFR,Africa,2021-04-20,1426736614,11948593.0,4663908.0,16319878,166307,0
OWID_AFR,Africa,2021-04-21,1426736614,12156917.0,4680066.0,16544360,224482,0
OWID_AFR,Africa,2021-04-22,1426736614,12230662.0,4691880.0,16629919,85559,0
OWID_AFR,Africa,2021-04-23,1426736614,12396061.0,4712634.0,16816072,186153,0
OWID_AFR,Africa,2021-04-24,1426736614,12454391.0,4727792.0,16889560,73488,0
OWID_AFR,Africa,2021-04-25,1426736614,12520417.0,4740830.0,16968624,79064,0
OWID_AFR,Africa,2021-04-26,1426736614,12604522.0,4755809.0,17067708,99084,0
OWID_AFR,Africa,2021-04-27,1426736614,12746364.0,4783203.0,17236944,169236,0
OWID_AFR,Africa,2021-04-28,1426736614,13765816.0,4828904.0,18296567,1059623,0
OWID_AFR,Africa,2021-04-29,1426736614,13863896.0,4856173.0,18412478,115911,0
OWID_AFR,Africa,2021-04-30,1426736614,13988174.0,4883115.0,18553633,141155,0
OWID_AFR,Africa,2021-05-01,1426736614,14102882.0,4896350.0,18680562,126929,0
OWID_AFR,Africa,2021-05-02,1426736614,14151042.0,4904881.0,18737253,56691,0
OWID_AFR,Africa,2021-05-03,1426736614,14294356.0,4947142.0,18912400,175147,0
OWID_AFR,Africa,2021-05-04,1426736614,14534058.0,5027649.0,19208526,296126,0
OWID_AFR,Africa,2021-05-05,1426736614,14750879.0,5082069.0,19465156,256630,0
OWID_AFR,Africa,2021-05-06,1426736614,14884555.0,5107964.0,19624727,159571,0
OWID_AFR,Africa,2021-05-07,1426736614,15433664.0,5166964.0,20217766,593039,0
OWID_AFR,Africa,2021-05-08,1426736614,15587001.0,5265772.0,20470293,252527,0
OWID_AFR,Africa,2021-05-09,1426736614,16063512.0,5518732.0,21199764,729471,0
OWID_AFR,Africa,2021-05-10,1426736614,16498947.0,5557451.0,21661168,461404,0
OWID_AFR,Africa,2021-05-11,1426736614,16908217.0,5599564.0,22093409,432241,0
OWID_AFR,Africa,2021-05-12,1426736614,17830589.0,5773814.0,23173673,1080264,0
OWID_AFR,Africa,2021-05-13,1426736614,17994421.0,5809850.0,23349102,175429,0
OWID_AFR,Africa,2021-05-14,1426736614,18156406.0,5863124.0,23545212,196110,0
OWID_AFR,Africa,2021-05-15,1426736614,18397250.0,5940500.0,23859298,314086,0
OWID_AFR,Africa,2021-05-16,1426736614,18481006.0,5950153.0,23952426,93128,0
OWID_AFR,Africa,2021-05-17,1426736614,18880692.0,6017432.0,24419391,466965,0
OWID_AFR,Africa,2021-05-18,1426736614,19509041.0,6165017.0,25194293,774902,0
OWID_AFR,Africa,2021-05-19,1426736614,19970431.0,6295276.0,25785942,591649,0
OWID_AFR,Africa,2021-05-20,1426736614,20334856.0,6370135.0,26225226,439284,0
OWID_AFR,Africa,2021-05-21,1426736614,20849019.0,6634192.0,27003443,778217,0
OWID_AFR,Africa,2021-05-22,1426736614,21569557.0,6738732.0,27828521,825078,0
OWID_AFR,Africa,2021-05-23,1426736614,21770774.0,6762593.0,28053599,225078,0
OWID_AFR,Africa,2021-05-24,1426736614,22217011.0,6836558.0,28573801,520202,0
OWID_AFR,Africa,2021-05-25,1426736614,22769168.0,6983446.0,29272846,699045,0
OWID_AFR,Africa,2021-05-26,1426736614,23002547.0,7112926.0,29659348,386502,0
OWID_AFR,Africa,2021-05-27,1426736614,23189766.0,7136486.0,29882000,222652,0
OWID_AFR,Africa,2021-05-28,1426736614,23332951.0,7174630.0,30063329,181329,0
OWID_AFR,Africa,2021-05-29,1426736614,23858761.0,7229614.0,30663011,599682,0
OWID_AFR,Africa,2021-05-30,1426736614,24062769.0,7296977.0,30985815,322804,0
OWID_AFR,Africa,2021-05-31,1426736614,24926439.0,8432047.0,33013477,2027662,0
OWID_AFR,Africa,2021-06-01,1426736614,25482397.0,8669747.0,33811824,798347,0
OWID_AFR,Africa,2021-06-02,1426736614,25770563.0,8853952.0,34313737,501913,0
OWID_AFR,Africa,2021-06-03,1426736614,26112569.0,8974842.0,34777443,463706,0
OWID_AFR,Africa,2021-06-04,1426736614,26232053.0,9103131.0,35024406,246963,0
OWID_AFR,Africa,2021-06-05,1426736614,26347761.0,9179236.0,35258269,233863,0
OWID_AFR,Africa,2021-06-06,1426736614,26396544.0,9372059.0,35499875,241606,0
OWID_AFR,Africa,2021-06-07,1426736614,26676319.0,9675364.0,36082955,583080,0
OWID_AFR,Africa,2021-06-08,1426736614,27215521.0,10230768.0,37188892,1105937,0
OWID_AFR,Africa,2021-06-09,1426736614,27820572.0,10657132.0,38220307,1031415,0
OWID_AFR,Africa,2021-06-10,1426736614,28077162.0,11002402.0,38836032,615725,0
OWID_AFR,Africa,2021-06-11,1426736614,28231006.0,11221604.0,39209078,373046,0
OWID_AFR,Africa,2021-06-12,1426736614,28413979.0,11341272.0,39520074,310996,0
OWID_AFR,Africa,2021-06-13,1426736614,28458376.0,11367224.0,39608060,87986,0
OWID_AFR,Africa,2021-06-14,1426736614,28860050.0,11826935.0,40472051,863991,0
OWID_AFR,Africa,2021-06-15,1426736614,29125535.0,12539755.0,41466546,994495,0
OWID_AFR,Africa,2021-06-16,1426736614,29244880.0,12739901.0,41795578,329032,0
OWID_AFR,Africa,2021-06-17,1426736614,29389014.0,12979248.0,42179059,383481,0
OWID_AFR,Africa,2021-06-18,1426736614,29506176.0,13203558.0,42520531,341472,0
OWID_AFR,Africa,2021-06-19,1426736614,29541101.0,13290305.0,42651690,131159,0
OWID_AFR,Africa,2021-06-20,1426736614,30098810.0,13396618.0,43315836,664146,0
OWID_AFR,Africa,2021-06-21,1426736614,30444446.0,13773349.0,44038203,722367,0
OWID_AFR,Africa,2021-06-22,1426736614,30509159.0,13823958.0,44160883,122680,0
OWID_AFR,Africa,2021-06-23,1426736614,30909025.0,14022864.0,44801997,641114,0
OWID_AFR,Africa,2021-06-24,1426736614,31702143.0,14566440.0,46139681,1337684,0
OWID_AFR,Africa,2021-06-25,1426736614,31895057.0,14738907.0,46505062,365381,0
OWID_AFR,Africa,2021-06-26,1426736614,31954274.0,14863481.0,46700046,194984,0
OWID_AFR,Africa,2021-06-27,1426736614,32145559.0,14955922.0,46983983,283937,0
OWID_AFR,Africa,2021-06-28,1426736614,32594093.0,15364225.0,47874526,890543,0
OWID_AFR,Africa,2021-06-29,1426736614,32770029.0,15450256.0,48142113,267587,0
OWID_AFR,Africa,2021-06-30,1426736614,33058603.0,15683683.0,48664662,522549,0
OWID_AFR,Africa,2021-07-01,1426736614,33270436.0,15762643.0,49084712,420050,0
OWID_AFR,Africa,2021-07-02,1426736614,33359665.0,15829509.0,49245678,160966,0
OWID_AFR,Africa,2021-07-03,1426736614,33567397.0,15864814.0,49524849,279171,0
OWID_AFR,Africa,2021-07-04,1426736614,33734678.0,16043230.0,49901604,376755,0
OWID_AFR,Africa,2021-07-05,1426736614,34324823.0,16473540.0,50939231,1037627,0
OWID_AFR,Africa,2021-07-06,1426736614,34636399.0,16587472.0,51379966,440735,0
OWID_AFR,Africa,2021-07-07,1426736614,34816728.0,16687675.0,51641882,261916,0
OWID_AFR,Africa,2021-07-08,1426736614,34989881.0,17525832.0,52257385,615503,0
OWID_AFR,Africa,2021-07-09,1426736614,35193060.0,17639747.0,52552375,294990,0
OWID_AFR,Africa,2021-07-10,1426736614,35272659.0,17666560.0,52672280,119905,0
OWID_AFR,Africa,2021-07-11,1426736614,35345253.0,17692239.0,52770553,98273,0
OWID_AFR,Africa,2021-07-12,1426736614,36055504.0,18558618.0,54370724,1600171,0
OWID_AFR,Africa,2021-07-13,1426736614,36429856.0,18779230.0,54935857,565133,0
OWID_AFR,Africa,2021-07-14,1426736614,36599976.0,18910595.0,55237342,301485,0
OWID_AFR,Africa,2021-07-15,1426736614,37443435.0,19327655.0,56501839,1264497,0
OWID_AFR,Africa,2021-07-16,1426736614,37519051.0,19366026.0,56615826,113987,0
OWID_AFR,Africa,2021-07-17,1426736614,37647144.0,19420392.0,56798284,182458,0
OWID_AFR,Africa,2021-07-18,1426736614,37822779.0,19509647.0,57064944,266660,0
OWID_AFR,Africa,2021-07-19,1426736614,38559285.0,20108219.0,58370967,1306023,0
OWID_AFR,Africa,2021-07-20,1426736614,38814424.0,20231707.0,58726324,355357,0
OWID_AFR,Africa,2021-07-21,1426736614,38880894.0,20246776.0,58813194,86870,0
OWID_AFR,Africa,2021-07-22,1426736614,39637542.0,20693299.0,59876939,1063745,0
OWID_AFR,Africa,2021-07-23,1426736614,39917571.0,20841487.0,60247707,370768,0
OWID_AFR,Africa,2021-07-24,1426736614,40074282.0,20934143.0,60494809,247102,0
OWID_AFR,Africa,2021-07-25,1426736614,40442622.0,21281011.0,61184510,689701,0
OWID_AFR,Africa,2021-07-26,1426736614,40865863.0,21482032.0,62052214,867704,0
OWID_AFR,Africa,2021-07-27,1426736614,41740008.0,21875666.0,62978566,926352,0
OWID_AFR,Africa,2021-07-28,1426736614,42306987.0,22035180.0,63729228,750662,0
OWID_AFR,Africa,2021-07-29,1426736614,43143301.0,22487338.0,64816684,1087456,0
OWID_AFR,Africa,2021-07-30,1426736614,43436826.0,22627623.0,65259221,442537,0
OWID_AFR,Africa,2021-07-31,1426736614,43565968.0,22665631.0,65426371,167150,0
OWID_AFR,Africa,2021-08-01,1426736614,43725542.0,22833346.0,66006115,579744,0
OWID_AFR,Africa,2021-08-02,1426736614,44396494.0,23160177.0,66841904,835789,0
OWID_AFR,Africa,2021-08-03,1426736614,45907067.0,23939509.0,69024922,2183018,0
OWID_AFR,Africa,2021-08-04,1426736614,46198560.0,23959510.0,69456317,431395,0
OWID_AFR,Africa,2021-08-05,1426736614,46785160.0,24409646.0,70451773,995456,0
OWID_AFR,Africa,2021-08-06,1426736614,47010859.0,24578464.0,70846290,394517,0
OWID_AFR,Africa,2021-08-07,1426736614,47272050.0,25102295.0,71238941,392651,0
OWID_AFR,Africa,2021-08-08,1426736614,47853640.0,25485480.0,71949743,710802,0
OWID_AFR,Africa,2021-08-09,1426736614,49221904.0,25966877.0,73792274,1842531,0
OWID_AFR,Africa,2021-08-10,1426736614,49587594.0,26304491.0,74400094,607820,0
OWID_AFR,Africa,2021-08-11,1426736614,49971920.0,26481864.0,74965873,565779,0
OWID_AFR,Africa,2021-08-12,1426736614,51008984.0,27109426.0,76527694,1561821,0
OWID_AFR,Africa,2021-08-13,1426736614,51827012.0,27295001.0,77485554,957860,0
OWID_AFR,Africa,2021-08-14,1426736614,52019730.0,27403177.0,77742841,257287,0
OWID_AFR,Africa,2021-08-15,1426736614,52243025.0,27577376.0,78071154,328313,0
OWID_AFR,Africa,2021-08-16,1426736614,53970906.0,28638137.0,80687066,2615912,0
OWID_AFR,Africa,2021-08-17,1426736614,54328536.0,29089148.0,81491040,803974,0
OWID_AFR,Africa,2021-08-18,1426736614,55077531.0,29892570.0,82876613,1385573,0
OWID_AFR,Africa,2021-08-19,1426736614,55928499.0,30812305.0,84588280,1711667,0
OWID_AFR,Africa,2021-08-20,1426736614,60148898.0,32201580.0,89933895,5345615,0
OWID_AFR,Africa,2021-08-21,1426736614,60301362.0,32315419.0,90333264,399369,0
OWID_AFR,Africa,2021-08-22,1426736614,60539852.0,32543838.0,90994632,661368,0
OWID_AFR,Africa,2021-08-23,1426736614,61236899.0,33167006.0,92120604,1125972,0
OWID_AFR,Africa,2021-08-24,1426736614,61801871.0,33738797.0,93218220,1097616,0
OWID_AFR,Africa,2021-08-25,1426736614,63944392.0,34825490.0,96254650,3036430,0
OWID_AFR,Africa,2021-08-26,1426736614,64150537.0,34851662.0,96388593,133943,0
OWID_AFR,Africa,2021-08-27,1426736614,65929460.0,36356569.0,99538228,3149635,0
OWID_AFR,Africa,2021-08-28,1426736614,66379848.0,36554342.0,100211304,673076,0
OWID_AFR,Africa,2021-08-29,1426736614,67261709.0,37393287.0,101629709,1418405,0
OWID_AFR,Africa,2021-08-30,1426736614,67658096.0,37670022.0,102207774,578065,0
OWID_AFR,Africa,2021-08-31,1426736614,68497000.0,38291814.0,103603952,1396178,0
OWID_AFR,Africa,2021-09-01,1426736614,69976160.0,39236224.0,105819080,2215128,0
OWID_AFR,Africa,2021-09-02,1426736614,70191354.0,39428739.0,106231813,412733,0
OWID_AFR,Africa,2021-09-03,1426736614,70534148.0,39688353.0,106847527,615714,0
OWID_AFR,Africa,2021-09-04,1426736614,72296590.0,42360353.0,111317743,4470216,0
OWID_AFR,Africa,2021-09-05,1426736614,73927419.0,43128762.0,113550843,2233100,0
OWID_AFR,Africa,2021-09-06,1426736614,74716110.0,43879895.0,115233348,1682505,0
OWID_AFR,Africa,2021-09-07,1426736614,75058567.0,44196477.0,115810254,576906,0
OWID_AFR,Africa,2021-09-08,1426736614,75251005.0,44579901.0,116500886,690632,0
OWID_AFR,Africa,2021-09-09,1426736614,76002557.0,45310152.0,117943997,1443111,0
OWID_AFR,Africa,2021-09-10,1426736614,76710475.0,46105347.0,119073387,1129390,0
OWID_AFR,Africa,2021-09-11,1426736614,77272943.0,46680454.0,120866826,1793439,0
OWID_AFR,Africa,2021-09-12,1426736614,78698810.0,46928118.0,123712154,2845328,0
OWID_AFR,Africa,2021-09-13,1426736614,79032460.0,47171532.0,124317061,604907,0
OWID_AFR,Africa,2021-09-14,1426736614,80022007.0,49045113.0,127159308,2842247,0
OWID_AFR,Africa,2021-09-15,1426736614,81305026.0,49950502.0,128608925,1449617,0
OWID_AFR,Africa,2021-09-16,1426736614,82050942.0,50781375.0,130210526,1601601,0
OWID_AFR,Africa,2021-09-17,1426736614,82205865.0,50948760.0,130591738,381212,0
OWID_AFR,Africa,2021-09-18,1426736614,82316505.0,51352675.0,131148588,556850,0
OWID_AFR,Africa,2021-09-19,1426736614,83966107.0,52391718.0,133915991,2767403,0
OWID_AFR,Africa,2021-09-20,1426736614,84379764.0,53225062.0,134886389,970398,0
OWID_AFR,Africa,2021-09-21,1426736614,84821352.0,53515386.0,135518118,631729,0
OWID_AFR,Africa,2021-09-22,1426736614,86754885.0,54510862.0,138175685,2657567,0
OWID_AFR,Africa,2021-09-23,1426736614,88597131.0,54843944.0,141008950,2833265,0
OWID_AFR,Africa,2021-09-24,1426736614,88887086.0,54945951.0,141425664,416714,0
OWID_AFR,Africa,2021-09-25,1426736614,89739536.0,56550762.0,142748373,1322709,0
OWID_AFR,Africa,2021-09-26,1426736614,90266517.0,56894120.0,143650802,902429,0
OWID_AFR,Africa,2021-09-27,1426736614,91591963.0,58961357.0,146415175,2764373,0
OWID_AFR,Africa,2021-09-28,1426736614,92115017.0,59517715.0,147543534,1128359,0
OWID_AFR,Africa,2021-09-29,1426736614,92341909.0,59678069.0,147912295,368761,0
OWID_AFR,Africa,2021-09-30,1426736614,93629275.0,60335298.0,149777657,1865362,0
OWID_AFR,Africa,2021-10-01,1426736614,93894642.0,60460828.0,150216634,438977,0
OWID_AFR,Africa,2021-10-02,1426736614,94436873.0,61008218.0,151339614,1122980,0
OWID_AFR,Africa,2021-10-03,1426736614,94753272.0,61304840.0,151856823,517209,0
OWID_AFR,Africa,2021-10-04,1426736614,94810120.0,61346050.0,151981836,125013,0
OWID_AFR,Africa,2021-10-05,1426736614,95137567.0,61711132.0,152622147,640311,0
OWID_AFR,Africa,2021-10-06,1426736614,96178402.0,62247158.0,153279921,657774,0
OWID_AFR,Africa,2021-10-07,1426736614,97672857.0,62715707.0,155243008,1963087,0
OWID_AFR,Africa,2021-10-08,1426736614,101108623.0,63923753.0,159841805,4598797,0
OWID_AFR,Africa,2021-10-09,1426736614,101532691.0,64935242.0,161252483,1410678,0
OWID_AFR,Africa,2021-10-10,1426736614,101709212.0,65113013.0,161569375,316892,0
OWID_AFR,Africa,2021-10-11,1426736614,101976640.0,65479230.0,162063157,493782,0
OWID_AFR,Africa,2021-10-12,1426736614,102228597.0,65725228.0,162407061,343904,0
OWID_AFR,Africa,2021-10-13,1426736614,103284568.0,66596619.0,164865140,2458079,0
OWID_AFR,Africa,2021-10-14,1426736614,104801489.0,67027675.0,166817017,1951877,0
OWID_AFR,Africa,2021-10-15,1426736614,105455304.0,67806758.0,168285198,1468181,0
OWID_AFR,Africa,2021-10-16,1426736614,105498376.0,67857299.0,168378087,92889,0
OWID_AFR,Africa,2021-10-17,1426736614,107800482.0,69621838.0,172719785,4341698,0
OWID_AFR,Africa,2021-10-18,1426736614,108775932.0,70233563.0,174291070,1571285,0
OWID_AFR,Africa,2021-10-19,1426736614,109286800.0,70875816.0,175400722,1109652,0
OWID_AFR,Africa,2021-10-20,1426736614,110412099.0,71038041.0,176359762,959040,0
OWID_AFR,Africa,2021-10-21,1426736614,112257195.0,71797395.0,178595888,2236126,0
OWID_AFR,Africa,2021-10-22,1426736614,112467515.0,71965545.0,179079983,484095,0
OWID_AFR,Africa,2021-10-23,1426736614,114483431.0,73310127.0,182217821,3137838,0
OWID_AFR,Africa,2021-10-24,1426736614,115318166.0,74599032.0,184718901,2501080,0
OWID_AFR,Africa,2021-10-25,1426736614,115544720.0,74861496.0,185156929,438028,0
OWID_AFR,Africa,2021-10-26,1426736614,116472240.0,75578165.0,186805514,1648585,0
OWID_AFR,Africa,2021-10-27,1426736614,116658994.0,75766086.0,187208673,403159,0
OWID_AFR,Africa,2021-10-28,1426736614,118429867.0,76360930.0,189809912,2601239,28870
OWID_AFR,Africa,2021-10-29,1426736614,120094541.0,79415052.0,193296330,3486418,32750
OWID_AFR,Africa,2021-10-30,1426736614,120630098.0,80078265.0,194361624,1065294,71510
OWID_AFR,Africa,2021-10-31,1426736614,122001362.0,80759982.0,196480876,2119252,71510
OWID_AFR,Africa,2021-11-01,1426736614,122691032.0,81432762.0,197837482,1356606,124228
OWID_AFR,Africa,2021-11-02,1426736614,123401709.0,82036961.0,199146273,1308791,142786
OWID_AFR,Africa,2021-11-03,1426736614,123704323.0,82251189.0,199647730,501457,153756
OWID_AFR,Africa,2021-11-04,1426736614,125649818.0,83140534.0,202346669,2698939,163744
OWID_AFR,Africa,2021-11-05,1426736614,125793512.0,83267105.0,202620703,274034,173532
OWID_AFR,Africa,2021-11-06,1426736614,126953294.0,84214931.0,204717964,2097261,179218
OWID_AFR,Africa,2021-11-07,1426736614,127479738.0,84450098.0,205527932,809968,189449
OWID_AFR,Africa,2021-11-08,1426736614,127764408.0,84737553.0,206026136,498204,202552
OWID_AFR,Africa,2021-11-09,1426736614,127986876.0,85001246.0,206476148,450012,213310
OWID_AFR,Africa,2021-11-10,1426736614,131593036.0,87156623.0,212163314,5687166,223337
OWID_AFR,Africa,2021-11-11,1426736614,133039867.0,87694758.0,213405327,1242013,233093
OWID_AFR,Africa,2021-11-12,1426736614,133275680.0,87951583.0,213812455,407128,243348
OWID_AFR,Africa,2021-11-13,1426736614,134254729.0,88888615.0,215510097,1697642,256524
OWID_AFR,Africa,2021-11-14,1426736614,134730525.0,89484284.0,216483974,973877,263155
OWID_AFR,Africa,2021-11-15,1426736614,135238070.0,90176574.0,217665658,1181684,272326
OWID_AFR,Africa,2021-11-16,1426736614,135397014.0,90296494.0,217925557,259899,280269
OWID_AFR,Africa,2021-11-17,1426736614,135824686.0,90850589.0,218681637,756080,290842
OWID_AFR,Africa,2021-11-18,1426736614,137847964.0,92212651.0,221670670,2989033,295394
OWID_AFR,Africa,2021-11-19,1426736614,138010888.0,92314452.0,221958829,288159,301875
OWID_AFR,Africa,2021-11-20,1426736614,140193207.0,92669053.0,224423425,2464596,305078
