iso_code,Continent,population,date,total_cases,new_cases,total_deaths
OWID_AFR,Africa,1426736614,2020-02-16,1,1,NULL
OWID_AFR,Africa,1426736614,2020-02-17,1,0,NULL
OWID_AFR,Africa,1426736614,2020-02-18,1,0,NULL
OWID_AFR,Africa,1426736614,2020-02-19,1,0,NULL
OWID_AFR,Africa,1426736614,2020-02-20,1,0,NULL
OWID_AFR,Africa,1426736614,2020-02-21,1,0,NULL
OWID_AFR,Africa,1426736614,2020-02-22,1,0,NULL
OWID_AFR,Africa,1426736614,2020-02-23,1,0,NULL
OWID_AFR,Africa,1426736614,2020-02-24,1,0,NULL
OWID_AFR,Africa,1426736614,2020-02-25,1,0,NULL
OWID_AFR,Africa,1426736614,2020-02-26,1,0,NULL
OWID_AFR,Africa,1426736614,2020-02-27,1,0,NULL
OWID_AFR,Africa,1426736614,2020-02-28,1,0,NULL
OWID_AFR,Africa,1426736614,2020-02-29,1,0,NULL
OWID_AFR,Africa,1426736614,2020-03-01,3,2,NULL
OWID_AFR,Africa,1426736614,2020-03-02,3,0,NULL
OWID_AFR,Africa,1426736614,2020-03-03,3,0,NULL
OWID_AFR,Africa,1426736614,2020-03-04,3,0,NULL
OWID_AFR,Africa,1426736614,2020-03-05,3,0,NULL
OWID_AFR,Africa,1426736614,2020-03-06,3,0,NULL
OWID_AFR,Africa,1426736614,2020-03-07,3,0,NULL
OWID_AFR,Africa,1426736614,2020-03-08,80,77,5
OWID_AFR,Africa,1426736614,2020-03-09,80,0,5
OWID_AFR,Africa,1426736614,2020-03-10,80,0,5
OWID_AFR,Africa,1426736614,2020-03-11,80,0,5
OWID_AFR,Africa,1426736614,2020-03-12,80,0,5
OWID_AFR,Africa,1426736614,2020-03-13,80,0,5
OWID_AFR,Africa,1426736614,2020-03-14,80,0,5
OWID_AFR,Africa,1426736614,2020-03-15,314,234,9
OWID_AFR,Africa,1426736614,2020-03-16,314,0,9
OWID_AFR,Africa,1426736614,2020-03-17,314,0,9
OWID_AFR,Africa,1426736614,2020-03-18,314,0,9
OWID_AFR,Africa,1426736614,2020-03-19,314,0,9
OWID_AFR,Africa,1426736614,2020-03-20,314,0,9
OWID_AFR,Africa,1426736614,2020-03-21,314,0,9
OWID_AFR,Africa,1426736614,2020-03-22,1337,1023,27
OWID_AFR,Africa,1426736614,2020-03-23,1337,0,27
OWID_AFR,Africa,1426736614,2020-03-24,1337,0,27
OWID_AFR,Africa,1426736614,2020-03-25,1337,0,27
OWID_AFR,Africa,1426736614,2020-03-26,1337,0,27
OWID_AFR,Africa,1426736614,2020-03-27,1337,0,27
OWID_AFR,Africa,1426736614,2020-03-28,1337,0,27
OWID_AFR,Africa,1426736614,2020-03-29,4566,3229,140
OWID_AFR,Africa,1426736614,2020-03-30,4566,0,140
OWID_AFR,Africa,1426736614,2020-03-31,4566,0,140
OWID_AFR,Africa,1426736614,2020-04-01,4566,0,140
OWID_AFR,Africa,1426736614,2020-04-02,4566,0,140
OWID_AFR,Africa,1426736614,2020-04-03,4566,0,140
OWID_AFR,Africa,1426736614,2020-04-04,4566,0,140
OWID_AFR,Africa,1426736614,2020-04-05,9249,4683,579
OWID_AFR,Africa,1426736614,2020-04-06,9249,0,579
OWID_AFR,Africa,1426736614,2020-04-07,9249,0,579
OWID_AFR,Africa,1426736614,2020-04-08,9249,0,579
OWID_AFR,Africa,1426736614,2020-04-09,9249,0,579
OWID_AFR,Africa,1426736614,2020-04-10,9249,0,579
OWID_AFR,Africa,1426736614,2020-04-11,9249,0,579
OWID_AFR,Africa,1426736614,2020-04-12,14590,5341,934
OWID_AFR,Africa,1426736614,2020-04-13,14590,0,934
OWID_AFR,Africa,1426736614,2020-04-14,14590,0,934
OWID_AFR,Africa,1426736614,2020-04-15,14590,0,934
OWID_AFR,Africa,1426736614,2020-04-16,14590,0,934
OWID_AFR,Africa,1426736614,2020-04-17,14590,0,934
OWID_AFR,Africa,1426736614,2020-04-18,14590,0,934
OWID_AFR,Africa,1426736614,2020-04-19,21829,7239,1476
OWID_AFR,Africa,1426736614,2020-04-20,21829,0,1476
OWID_AFR,Africa,1426736614,2020-04-21,21829,0,1476
OWID_AFR,Africa,1426736614,2020-04-22,21829,0,1476
OWID_AFR,Africa,1426736614,2020-04-23,21829,0,1476
OWID_AFR,Africa,1426736614,2020-04-24,21829,0,1476
OWID_AFR,Africa,1426736614,2020-04-25,21829,0,1476
OWID_AFR,Africa,1426736614,2020-04-26,31322,9493,1765
OWID_AFR,Africa,1426736614,2020-04-27,31322,0,1765
OWID_AFR,Africa,1426736614,2020-04-28,31322,0,1765
OWID_AFR,Africa,1426736614,2020-04-29,31322,0,1765
OWID_AFR,Africa,1426736614,2020-04-30,31322,0,1765
OWID_AFR,Africa,1426736614,2020-05-01,31322,0,1765
OWID_AFR,Africa,1426736614,2020-05-02,31322,0,1765
OWID_AFR,Africa,1426736614,2020-05-03,44003,12681,2151
OWID_AFR,Africa,1426736614,2020-05-04,44003,0,2151
OWID_AFR,Africa,1426736614,2020-05-05,44003,0,2151
OWID_AFR,Africa,1426736614,2020-05-06,44003,0,2151
OWID_AFR,Africa,1426736614,2020-05-07,44003,0,2151
OWID_AFR,Africa,1426736614,2020-05-08,44003,0,2151
OWID_AFR,Africa,1426736614,2020-05-09,44003,0,2151
OWID_AFR,Africa,1426736614,2020-05-10,62086,18083,2604
OWID_AFR,Africa,1426736614,2020-05-11,62086,0,2604
OWID_AFR,Africa,1426736614,2020-05-12,62086,0,2604
OWID_AFR,Africa,1426736614,2020-05-13,62086,0,2604
OWID_AFR,Africa,1426736614,2020-05-14,62086,0,2604
OWID_AFR,Africa,1426736614,2020-05-15,62086,0,2604
OWID_AFR,Africa,1426736614,2020-05-16,62086,0,2604
OWID_AFR,Africa,1426736614,2020-05-17,83378,21292,3066
OWID_AFR,Africa,1426736614,2020-05-18,83378,0,3066
OWID_AFR,Africa,1426736614,2020-05-19,83378,0,3066
OWID_AFR,Africa,1426736614,2020-05-20,83378,0,3066
OWID_AFR,Africa,1426736614,2020-05-21,83378,0,3066
OWID_AFR,Africa,1426736614,2020-05-22,83378,0,3066
OWID_AFR,Africa,1426736614,2020-05-23,83378,0,3066
OWID_AFR,Africa,1426736614,2020-05-24,110317,26939,3608
OWID_AFR,Africa,1426736614,2020-05-25,110317,0,3608
OWID_AFR,Africa,1426736614,2020-05-26,110317,0,3608
OWID_AFR,Africa,1426736614,2020-05-27,110317,0,3608
OWID_AFR,Africa,1426736614,2020-05-28,110317,0,3608
OWID_AFR,Africa,1426736614,2020-05-29,110317,0,3608
OWID_AFR,Africa,1426736614,2020-05-30,110317,0,3608
OWID_AFR,Africa,1426736614,2020-05-31,144578,34261,4417
OWID_AFR,Africa,1426736614,2020-06-01,144578,0,4417
OWID_AFR,Africa,1426736614,2020-06-02,144578,0,4417
OWID_AFR,Africa,1426736614,2020-06-03,144578,0,4417
OWID_AFR,Africa,1426736614,2020-06-04,144578,0,4417
OWID_AFR,Africa,1426736614,2020-06-05,144578,0,4417
OWID_AFR,Africa,1426736614,2020-06-06,144578,0,4417
OWID_AFR,Africa,1426736614,2020-06-07,187924,43346,6095
OWID_AFR,Africa,1426736614,2020-06-08,187924,0,6095
OWID_AFR,Africa,1426736614,2020-06-09,187924,0,6095
OWID_AFR,Africa,1426736614,2020-06-10,187924,0,6095
OWID_AFR,Africa,1426736614,2020-06-11,187924,0,6095
OWID_AFR,Africa,1426736614,2020-06-12,187924,0,6095
OWID_AFR,Africa,1426736614,2020-06-13,187924,0,6095
OWID_AFR,Africa,1426736614,2020-06-14,239164,51240,7638
OWID_AFR,Africa,1426736614,2020-06-15,239164,0,7638
OWID_AFR,Africa,1426736614,2020-06-16,239164,0,7638
OWID_AFR,Africa,1426736614,2020-06-17,239164,0,7638
OWID_AFR,Africa,1426736614,2020-06-18,239164,0,7638
OWID_AFR,Africa,1426736614,2020-06-19,239164,0,7638
OWID_AFR,Africa,1426736614,2020-06-20,239164,0,7638
OWID_AFR,Africa,1426736614,2020-06-21,302554,63390,9760
OWID_AFR,Africa,1426736614,2020-06-22,302554,0,9760
OWID_AFR,Africa,1426736614,2020-06-23,302554,0,9760
OWID_AFR,Africa,1426736614,2020-06-24,302554,0,9760
OWID_AFR,Africa,1426736614,2020-06-25,302554,0,9760
OWID_AFR,Africa,1426736614,2020-06-26,302554,0,9760
OWID_AFR,Africa,1426736614,2020-06-27,302554,0,9760
OWID_AFR,Africa,1426736614,2020-06-28,378949,76395,11954
OWID_AFR,Africa,1426736614,2020-06-29,378949,0,11954
OWID_AFR,Africa,1426736614,2020-06-30,378949,0,11954
OWID_AFR,Africa,1426736614,2020-07-01,378949,0,11954
OWID_AFR,Africa,1426736614,2020-07-02,378949,0,11954
OWID_AFR,Africa,1426736614,2020-07-03,378949,0,11954
OWID_AFR,Africa,1426736614,2020-07-04,378949,0,11954
OWID_AFR,Africa,1426736614,2020-07-05,473019,94070,13785
OWID_AFR,Africa,1426736614,2020-07-06,473019,0,13785
OWID_AFR,Africa,1426736614,2020-07-07,473019,0,13785
OWID_AFR,Africa,1426736614,2020-07-08,473019,0,13785
OWID_AFR,Africa,1426736614,2020-07-09,473019,0,13785
OWID_AFR,Africa,1426736614,2020-07-10,473019,0,13785
OWID_AFR,Africa,1426736614,2020-07-11,473019,0,13785
OWID_AFR,Africa,1426736614,2020-07-12,585339,112320,15789
OWID_AFR,Africa,1426736614,2020-07-13,585339,0,15789
OWID_AFR,Africa,1426736614,2020-07-14,585339,0,15789
OWID_AFR,Africa,1426736614,2020-07-15,585339,0,15789
OWID_AFR,Africa,1426736614,2020-07-16,585339,0,15789
OWID_AFR,Africa,1426736614,2020-07-17,585339,0,15789
OWID_AFR,Africa,1426736614,2020-07-18,585339,0,15789
OWID_AFR,Africa,1426736614,2020-07-19,711203,125864,17744
OWID_AFR,Africa,1426736614,2020-07-20,711203,0,17744
OWID_AFR,Africa,1426736614,2020-07-21,711203,0,17744
OWID_AFR,Africa,1426736614,2020-07-22,711203,0,17744
OWID_AFR,Africa,1426736614,2020-07-23,711203,0,17744
OWID_AFR,Africa,1426736614,2020-07-24,711203,0,17744
OWID_AFR,Africa,1426736614,2020-07-25,711203,0,17744
OWID_AFR,Africa,1426736614,2020-07-26,836826,125623,20280
OWID_AFR,Africa,1426736614,2020-07-27,836826,0,20280
OWID_AFR,Africa,1426736614,2020-07-28,836826,0,20280
OWID_AFR,Africa,1426736614,2020-07-29,836826,0,20280
OWID_AFR,Africa,1426736614,2020-07-30,836826,0,20280
OWID_AFR,Africa,1426736614,2020-07-31,836826,0,20280
OWID_AFR,Africa,1426736614,2020-08-01,836826,0,20280
OWID_AFR,Africa,1426736614,2020-08-02,951346,114520,22706
OWID_AFR,Africa,1426736614,2020-08-03,951346,0,22706
OWID_AFR,Africa,1426736614,2020-08-04,951346,0,22706
OWID_AFR,Africa,1426736614,2020-08-05,951346,0,22706
OWID_AFR,Africa,1426736614,2020-08-06,951346,0,22706
OWID_AFR,Africa,1426736614,2020-08-07,951346,0,22706
OWID_AFR,Africa,1426736614,2020-08-08,951346,0,22706
OWID_AFR,Africa,1426736614,2020-08-09,1042066,90720,25644
OWID_AFR,Africa,1426736614,2020-08-10,1042066,0,25644
OWID_AFR,Africa,1426736614,2020-08-11,1042066,0,25644
OWID_AFR,Africa,1426736614,2020-08-12,1042066,0,25644
OWID_AFR,Africa,1426736614,2020-08-13,1042066,0,25644
OWID_AFR,Africa,1426736614,2020-08-14,1042066,0,25644
OWID_AFR,Africa,1426736614,2020-08-15,1042066,0,25644
OWID_AFR,Africa,1426736614,2020-08-16,1114998,72932,27998
OWID_AFR,Africa,1426736614,2020-08-17,1114998,0,27998
OWID_AFR,Africa,1426736614,2020-08-18,1114998,0,27998
OWID_AFR,Africa,1426736614,2020-08-19,1114998,0,27998
OWID_AFR,Africa,1426736614,2020-08-20,1114998,0,27998
OWID_AFR,Africa,1426736614,2020-08-21,1114998,0,27998
OWID_AFR,Africa,1426736614,2020-08-22,1114998,0,27998
OWID_AFR,Africa,1426736614,2020-08-23,1185010,70012,30186
OWID_AFR,Africa,1426736614,2020-08-24,1185010,0,30186
OWID_AFR,Africa,1426736614,2020-08-25,1185010,0,30186
OWID_AFR,Africa,1426736614,2020-08-26,1185010,0,30186
OWID_AFR,Africa,1426736614,2020-08-27,1185010,0,30186
OWID_AFR,Africa,1426736614,2020-08-28,1185010,0,30186
OWID_AFR,Africa,1426736614,2020-08-29,1185010,0,30186
OWID_AFR,Africa,1426736614,2020-08-30,1243540,58530,31987
OWID_AFR,Africa,1426736614,2020-08-31,1243540,0,31987
OWID_AFR,Africa,1426736614,2020-09-01,1243540,0,31987
OWID_AFR,Africa,1426736614,2020-09-02,1243540,0,31987
OWID_AFR,Africa,1426736614,2020-09-03,1243540,0,31987
OWID_AFR,Africa,1426736614,2020-09-04,1243540,0,31987
OWID_AFR,Africa,1426736614,2020-09-05,1243540,0,31987
OWID_AFR,Africa,1426736614,2020-09-06,1299402,55862,33613
OWID_AFR,Africa,1426736614,2020-09-07,1299402,0,33613
OWID_AFR,Africa,1426736614,2020-09-08,1299402,0,33613
OWID_AFR,Africa,1426736614,2020-09-09,1299402,0,33613
OWID_AFR,Africa,1426736614,2020-09-10,1299402,0,33613
OWID_AFR,Africa,1426736614,2020-09-11,1299402,0,33613
OWID_AFR,Africa,1426736614,2020-09-12,1299402,0,33613
OWID_AFR,Africa,1426736614,2020-09-13,1354726,55324,35061
OWID_AFR,Africa,1426736614,2020-09-14,1354726,0,35061
OWID_AFR,Africa,1426736614,2020-09-15,1354726,0,35061
OWID_AFR,Africa,1426736614,2020-09-16,1354726,0,35061
OWID_AFR,Africa,1426736614,2020-09-17,1354726,0,35061
OWID_AFR,Africa,1426736614,2020-09-18,1354726,0,35061
OWID_AFR,Africa,1426736614,2020-09-19,1354726,0,35061
OWID_AFR,Africa,1426736614,2020-09-20,1408273,53547,36376
OWID_AFR,Africa,1426736614,2020-09-21,1408273,0,36376
OWID_AFR,Africa,1426736614,2020-09-22,1408273,0,36376
OWID_AFR,Africa,1426736614,2020-09-23,1408273,0,36376
OWID_AFR,Africa,1426736614,2020-09-24,1408273,0,36376
OWID_AFR,Africa,1426736614,2020-09-25,1408273,0,36376
OWID_AFR,Africa,1426736614,2020-09-26,1408273,0,36376
OWID_AFR,Africa,1426736614,2020-09-27,1461753,53480,37877
OWID_AFR,Africa,1426736614,2020-09-28,1461753,0,37877
OWID_AFR,Africa,1426736614,2020-09-29,1461753,0,37877
OWID_AFR,Africa,1426736614,2020-09-30,1461753,0,37877
OWID_AFR,Africa,1426736614,2020-10-01,1461753,0,37877
OWID_AFR,Africa,1426736614,2020-10-02,1461753,0,37877
OWID_AFR,Africa,1426736614,2020-10-03,1461753,0,37877
OWID_AFR,Africa,1426736614,2020-10-04,1516155,54402,39295
OWID_AFR,Africa,1426736614,2020-10-05,1516155,0,39295
OWID_AFR,Africa,1426736614,2020-10-06,1516155,0,39295
OWID_AFR,Africa,1426736614,2020-10-07,1516155,0,39295
OWID_AFR,Africa,1426736614,2020-10-08,1516155,0,39295
OWID_AFR,Africa,1426736614,2020-10-09,1516155,0,39295
OWID_AFR,Africa,1426736614,2020-10-10,1516155,0,39295
OWID_AFR,Africa,1426736614,2020-10-11,1579607,63452,40751
OWID_AFR,Africa,1426736614,2020-10-12,1579607,0,40751
OWID_AFR,Africa,1426736614,2020-10-13,1579607,0,40751
OWID_AFR,Africa,1426736614,2020-10-14,1579607,0,40751
OWID_AFR,Africa,1426736614,2020-10-15,1579607,0,40751
OWID_AFR,Africa,1426736614,2020-10-16,1579607,0,40751
OWID_AFR,Africa,1426736614,2020-10-17,1579607,0,40751
OWID_AFR,Africa,1426736614,2020-10-18,1648306,68699,41755
OWID_AFR,Africa,1426736614,2020-10-19,1648306,0,41755
OWID_AFR,Africa,1426736614,2020-10-20,1648306,0,41755
OWID_AFR,Africa,1426736614,2020-10-21,1648306,0,41755
OWID_AFR,Africa,1426736614,2020-10-22,1648306,0,41755
OWID_AFR,Africa,1426736614,2020-10-23,1648306,0,41755
OWID_AFR,Africa,1426736614,2020-10-24,1648306,0,41755
OWID_AFR,Africa,1426736614,2020-10-25,1721606,73300,43080
OWID_AFR,Africa,1426736614,2020-10-26,1721606,0,43080
OWID_AFR,Africa,1426736614,2020-10-27,1721606,0,43080
OWID_AFR,Africa,1426736614,2020-10-28,1721606,0,43080
OWID_AFR,Africa,1426736614,2020-10-29,1721606,0,43080
OWID_AFR,Africa,1426736614,2020-10-30,1721606,0,43080
OWID_AFR,Africa,1426736614,2020-10-31,1721606,0,43080
OWID_AFR,Africa,1426736614,2020-11-01,1797568,75962,44513
OWID_AFR,Africa,1426736614,2020-11-02,1797568,0,44513
OWID_AFR,Africa,1426736614,2020-11-03,1797568,0,44513
OWID_AFR,Africa,1426736614,2020-11-04,1797568,0,44513
OWID_AFR,Africa,1426736614,2020-11-05,1797568,0,44513
OWID_AFR,Africa,1426736614,2020-11-06,1797568,0,44513
OWID_AFR,Africa,1426736614,2020-11-07,1797568,0,44513
OWID_AFR,Africa,1426736614,2020-11-08,1883099,85531,46392
OWID_AFR,Africa,1426736614,2020-11-09,1883099,0,46392
OWID_AFR,Africa,1426736614,2020-11-10,1883099,0,46392
OWID_AFR,Africa,1426736614,2020-11-11,1883099,0,46392
OWID_AFR,Africa,1426736614,2020-11-12,1883099,0,46392
OWID_AFR,Africa,1426736614,2020-11-13,1883099,0,46392
OWID_AFR,Africa,1426736614,2020-11-14,1883099,0,46392
OWID_AFR,Africa,1426736614,2020-11-15,1977319,94220,48076
OWID_AFR,Africa,1426736614,2020-11-16,1977319,0,48076
OWID_AFR,Africa,1426736614,2020-11-17,1977319,0,48076
OWID_AFR,Africa,1426736614,2020-11-18,1977319,0,48076
OWID_AFR,Africa,1426736614,2020-11-19,1977319,0,48076
OWID_AFR,Africa,1426736614,2020-11-20,1977319,0,48076
OWID_AFR,Africa,1426736614,2020-11-21,1977319,0,48076
OWID_AFR,Africa,1426736614,2020-11-22,2072562,95243,49947
OWID_AFR,Africa,1426736614,2020-11-23,2072562,0,49947
OWID_AFR,Africa,1426736614,2020-11-24,2072562,0,49947
OWID_AFR,Africa,1426736614,2020-11-25,2072562,0,49947
OWID_AFR,Africa,1426736614,2020-11-26,2072562,0,49947
OWID_AFR,Africa,1426736614,2020-11-27,2072562,0,49947
OWID_AFR,Africa,1426736614,2020-11-28,2072562,0,49947
OWID_AFR,Africa,1426736614,2020-11-29,2166439,93877,52021
OWID_AFR,Africa,1426736614,2020-11-30,2166439,0,52021
OWID_AFR,Africa,1426736614,2020-12-01,2166439,0,52021
OWID_AFR,Africa,1426736614,2020-12-02,2166439,0,52021
OWID_AFR,Africa,1426736614,2020-12-03,2166439,0,52021
OWID_AFR,Africa,1426736614,2020-12-04,2166439,0,52021
OWID_AFR,Africa,1426736614,2020-12-05,2166439,0,52021
OWID_AFR,Africa,1426736614,2020-12-06,2265683,99244,54082
OWID_AFR,Africa,1426736614,2020-12-07,2265683,0,54082
OWID_AFR,Africa,1426736614,2020-12-08,2265683,0,54082
OWID_AFR,Africa,1426736614,2020-12-09,2265683,0,54082
OWID_AFR,Africa,1426736614,2020-12-10,2265683,0,54082
OWID_AFR,Africa,1426736614,2020-12-11,2265683,0,54082
OWID_AFR,Africa,1426736614,2020-12-12,2265683,0,54082
OWID_AFR,Africa,1426736614,2020-12-13,2379611,113928,56495
OWID_AFR,Africa,1426736614,2020-12-14,2379611,0,56495
OWID_AFR,Africa,1426736614,2020-12-15,2379611,0,56495
OWID_AFR,Africa,1426736614,2020-12-16,2379611,0,56495
OWID_AFR,Africa,1426736614,2020-12-17,2379611,0,56495
OWID_AFR,Africa,1426736614,2020-12-18,2379611,0,56495
OWID_AFR,Africa,1426736614,2020-12-19,2379611,0,56495
OWID_AFR,Africa,1426736614,2020-12-20,2509052,129441,59240
OWID_AFR,Africa,1426736614,2020-12-21,2509052,0,59240
OWID_AFR,Africa,1426736614,2020-12-22,2509052,0,59240
OWID_AFR,Africa,1426736614,2020-12-23,2509052,0,59240
OWID_AFR,Africa,1426736614,2020-12-24,2509052,0,59240
OWID_AFR,Africa,1426736614,2020-12-25,2509052,0,59240
OWID_AFR,Africa,1426736614,2020-12-26,2509052,0,59240
OWID_AFR,Africa,1426736614,2020-12-27,2662452,153400,62634
OWID_AFR,Africa,1426736614,2020-12-28,2662452,0,62634
OWID_AFR,Africa,1426736614,2020-12-29,2662452,0,62634
OWID_AFR,Africa,1426736614,2020-12-30,2662452,0,62634
OWID_AFR,Africa,1426736614,2020-12-31,2662452,0,62634
OWID_AFR,Africa,1426736614,2021-01-01,2662452,0,62634
OWID_AFR,Africa,1426736614,2021-01-02,2662452,0,62634
OWID_AFR,Africa,1426736614,2021-01-03,2827369,164917,66921
OWID_AFR,Africa,1426736614,2021-01-04,2827369,0,66921
OWID_AFR,Africa,1426736614,2021-01-05,2827369,0,66921
OWID_AFR,Africa,1426736614,2021-01-06,2827369,0,66921
OWID_AFR,Africa,1426736614,2021-01-07,2827369,0,66921
OWID_AFR,Africa,1426736614,2021-01-08,2827369,0,66921
OWID_AFR,Africa,1426736614,2021-01-09,2827369,0,66921
OWID_AFR,Africa,1426736614,2021-01-10,3045341,217972,72444
OWID_AFR,Africa,1426736614,2021-01-11,3045341,0,72444
OWID_AFR,Africa,1426736614,2021-01-12,3045341,0,72444
OWID_AFR,Africa,1426736614,2021-01-13,3045341,0,72444
OWID_AFR,Africa,1426736614,2021-01-14,3045341,0,72444
OWID_AFR,Africa,1426736614,2021-01-15,3045341,0,72444
OWID_AFR,Africa,1426736614,2021-01-16,3045341,0,72444
OWID_AFR,Africa,1426736614,2021-01-17,3258026,212685,78623
OWID_AFR,Africa,1426736614,2021-01-18,3258026,0,78623
OWID_AFR,Africa,1426736614,2021-01-19,3258026,0,78623
OWID_AFR,Africa,1426736614,2021-01-20,3258026,0,78623
OWID_AFR,Africa,1426736614,2021-01-21,3258026,0,78623
OWID_AFR,Africa,1426736614,2021-01-22,3258026,0,78623
OWID_AFR,Africa,1426736614,2021-01-23,3258026,0,78623
OWID_AFR,Africa,1426736614,2021-01-24,3442457,184431,84887
OWID_AFR,Africa,1426736614,2021-01-25,3442457,0,84887
OWID_AFR,Africa,1426736614,2021-01-26,3442457,0,84887
OWID_AFR,Africa,1426736614,2021-01-27,3442457,0,84887
OWID_AFR,Africa,1426736614,2021-01-28,3442457,0,84887
OWID_AFR,Africa,1426736614,2021-01-29,3442457,0,84887
OWID_AFR,Africa,1426736614,2021-01-30,3442457,0,84887
OWID_AFR,Africa,1426736614,2021-01-31,3577719,135262,90631
OWID_AFR,Africa,1426736614,2021-02-01,3577719,0,90631
OWID_AFR,Africa,1426736614,2021-02-02,3577719,0,90631
OWID_AFR,Africa,1426736614,2021-02-03,3577719,0,90631
OWID_AFR,Africa,1426736614,2021-02-04,3577719,0,90631
OWID_AFR,Africa,1426736614,2021-02-05,3577719,0,90631
OWID_AFR,Africa,1426736614,2021-02-06,3577719,0,90631
OWID_AFR,Africa,1426736614,2021-02-07,3685366,107647,94916
OWID_AFR,Africa,1426736614,2021-02-08,3685366,0,94916
OWID_AFR,Africa,1426736614,2021-02-09,3685366,0,94916
OWID_AFR,Africa,1426736614,2021-02-10,3685366,0,94916
OWID_AFR,Africa,1426736614,2021-02-11,3685366,0,94916
OWID_AFR,Africa,1426736614,2021-02-12,3685366,0,94916
OWID_AFR,Africa,1426736614,2021-02-13,3685366,0,94916
OWID_AFR,Africa,1426736614,2021-02-14,3772253,86887,98407
OWID_AFR,Africa,1426736614,2021-02-15,3772253,0,98407
OWID_AFR,Africa,1426736614,2021-02-16,3772253,0,98407
OWID_AFR,Africa,1426736614,2021-02-17,3772253,0,98407
OWID_AFR,Africa,1426736614,2021-02-18,3772253,0,98407
OWID_AFR,Africa,1426736614,2021-02-19,3772253,0,98407
OWID_AFR,Africa,1426736614,2021-02-20,3772253,0,98407
OWID_AFR,Africa,1426736614,2021-02-21,3849558,77305,101195
OWID_AFR,Africa,1426736614,2021-02-22,3849558,0,101195
OWID_AFR,Africa,1426736614,2021-02-23,3849558,0,101195
OWID_AFR,Africa,1426736614,2021-02-24,3849558,0,101195
OWID_AFR,Africa,1426736614,2021-02-25,3849558,0,101195
OWID_AFR,Africa,1426736614,2021-02-26,3849558,0,101195
OWID_AFR,Africa,1426736614,2021-02-27,3849558,0,101195
OWID_AFR,Africa,1426736614,2021-02-28,3923620,74062,103693
OWID_AFR,Africa,1426736614,2021-03-01,3923620,0,103693
OWID_AFR,Africa,1426736614,2021-03-02,3923620,0,103693
OWID_AFR,Africa,1426736614,2021-03-03,3923620,0,103693
OWID_AFR,Africa,1426736614,2021-03-04,3923620,0,103693
OWID_AFR,Africa,1426736614,2021-03-05,3923620,0,103693
OWID_AFR,Africa,1426736614,2021-03-06,3923620,0,103693
OWID_AFR,Africa,1426736614,2021-03-07,3994453,70833,105845
OWID_AFR,Africa,1426736614,2021-03-08,3994453,0,105845
OWID_AFR,Africa,1426736614,2021-03-09,3994453,0,105845
OWID_AFR,Africa,1426736614,2021-03-10,3994453,0,105845
OWID_AFR,Africa,1426736614,2021-03-11,3994453,0,105845
OWID_AFR,Africa,1426736614,2021-03-12,3994453,0,105845
OWID_AFR,Africa,1426736614,2021-03-13,3994453,0,105845
OWID_AFR,Africa,1426736614,2021-03-14,4061351,66898,107804
OWID_AFR,Africa,1426736614,2021-03-15,4061351,0,107804
OWID_AFR,Africa,1426736614,2021-03-16,4061351,0,107804
OWID_AFR,Africa,1426736614,2021-03-17,4061351,0,107804
OWID_AFR,Africa,1426736614,2021-03-18,4061351,0,107804
OWID_AFR,Africa,1426736614,2021-03-19,4061351,0,107804
OWID_AFR,Africa,1426736614,2021-03-20,4061351,0,107804
OWID_AFR,Africa,1426736614,2021-03-21,4142604,81253,110153
OWID_AFR,Africa,1426736614,2021-03-22,4142604,0,110153
OWID_AFR,Africa,1426736614,2021-03-23,4142604,0,110153
OWID_AFR,Africa,1426736614,2021-03-24,4142604,0,110153
OWID_AFR,Africa,1426736614,2021-03-25,4142604,0,110153
OWID_AFR,Africa,1426736614,2021-03-26,4142604,0,110153
OWID_AFR,Africa,1426736614,2021-03-27,4142604,0,110153
OWID_AFR,Africa,1426736614,2021-03-28,4220706,78102,112165
OWID_AFR,Africa,1426736614,2021-03-29,4220706,0,112165
OWID_AFR,Africa,1426736614,2021-03-30,4220706,0,112165
OWID_AFR,Africa,1426736614,2021-03-31,4220706,0,112165
OWID_AFR,Africa,1426736614,2021-04-01,4220706,0,112165
OWID_AFR,Africa,1426736614,2021-04-02,4220706,0,112165
OWID_AFR,Africa,1426736614,2021-04-03,4220706,0,112165
OWID_AFR,Africa,1426736614,2021-04-04,4301494,80788,113976
OWID_AFR,Africa,1426736614,2021-04-05,4301494,0,113976
OWID_AFR,Africa,1426736614,2021-04-06,4301494,0,113976
OWID_AFR,Africa,1426736614,2021-04-07,4301494,0,113976
OWID_AFR,Africa,1426736614,2021-04-08,4301494,0,113976
OWID_AFR,Africa,1426736614,2021-04-09,4301494,0,113976
OWID_AFR,Africa,1426736614,2021-04-10,4301494,0,113976
OWID_AFR,Africa,1426736614,2021-04-11,4382694,81200,115893
OWID_AFR,Africa,1426736614,2021-04-12,4382694,0,115893
OWID_AFR,Africa,1426736614,2021-04-13,4382694,0,115893
OWID_AFR,Africa,1426736614,2021-04-14,4382694,0,115893
OWID_AFR,Africa,1426736614,2021-04-15,4382694,0,115893
OWID_AFR,Africa,1426736614,2021-04-16,4382694,0,115893
OWID_AFR,Africa,1426736614,2021-04-17,4382694,0,115893
OWID_AFR,Africa,1426736614,2021-04-18,4466813,84119,118098
